"year","ADID","CreativeUrl","Currency.Code","Spend","Impressions","StartDate","EndDate","OrganizationName","BillingAddress","CandidateBallotInformation","PayingAdvertiserName","CommitteeName","CommitteeIdentificationNumber","DisclosureNameOfCommittee","AdvertisingJurisdiction","Gender","AgeBracket","CountryCode","Regions..Included.","Regions..Excluded.","Electoral.Districts..Included.","Electoral.Districts..Excluded.","Radius.Targeting..Included.","Radius.Targeting..Excluded.","Metros..Included.","Metros..Excluded.","Postal.Codes..Included.","Postal.Codes..Excluded.","Location.Categories..Included.","Location.Categories..Excluded.","Interests","OsType","Segments","Language","AdvancedDemographics","Targeting.Connection.Type","Targeting.Carrier..ISP.","CreativeProperties","id","text"
2022,"c48a98194d8b7fb67cd461b2c2cd1d2b1e60c9ad790765e144f740eacca666d8","https://www.snap.com/political-ads/asset/45885b80396ed3f5ff53b20e08f14711590cdcfe95ee5025436fd985d523cf0f?mediaType=png","USD",19,1528,"2022/10/04 14:00:59Z","2022/11/08 20:00:00Z","Gambit Strategies","2939 Van Ness St NW #1006,Washington,20008,US",NA,"Priorities USA",NA,NA,NA,NA,NA,"18-34","united states",NA,NA,NA,NA,NA,NA,NA,NA,"48213,48205,48238,48203,48227,48204,48224,48505,48235,48206,48215,48219,48217,48214,48202,48221,48207,48201,48223,48141,48034,48342,48607,49007,48211,48504,48076,48225,48226,49507,48341,48229,48216,49022,48503,48239,49503,48197,48933,48502,48915,48105,48340,48911,48532,48103,48240,48174,49444,48021,48458,49001,48825,48823,49006,48910,49506,48912,48111,48507,48185,49037,48184,49508,48335,48917,49008,48089,48186,49505,49043,48043,48906,49440,48188,48180,48602,48336,48864,48187,49224,49504,48066,48036,48529,48127,48209,49203,48842,48195,48506,48093,48193,48073,48124,48377,49441,48092,49519,48084,48439,48038,49004,48230,48152,49009,49546,49103,48519,48125,48183,48375,48135,48603,48083,48088,48048,48312,48604,48638,48317,48026,48167,49202,49024,48314,48134,49321,48313,48310,48328,49014,48722,48051,48324,48327,49013,48374,48060","48001,48014,48015,48030,48033,48035,48042,48044,48067,48069,48070,48071,48072,48075,48080,48081,48082,48091,48104,48108,48109,48114,48120,48122,48126,48146,48161,48164,48169,48179,48189,48198,48208,48210,48212,48218,48220,48228,48234,48236,48237,48326,48348,48382,48393,48414,48416,48423,48426,48429,48432,48433,48444,48465,48466,48468,48470,48601,48609,48618,48619,48626,48628,48634,48635,48642,48657,48706,48725,48730,48740,48755,48770,48806,48811,48813,48817,48819,48820,48831,48835,48837,48843,48848,48851,48856,48860,48861,48867,48871,48872,48876,48877,48879,48881,48894,49015,49026,49030,49031,49033,49040,49046,49047,49048,49057,49071,49076,49080,49082,49085,49097,49102,49127,49128,49130,49227,49229,49233,49237,49247,49248,49253,49288,49304,49305,49319,49322,49323,49325,49329,49330,49331,49345,49346,49347,49348,49349,49404,49411,49417,49423,49425,49431,49442,49448,49459,49509,49512,49544,49548,49612,49616,49636,49637,49644,49653,49656,49663,49667,49683,49701,49707,49728,49747,49756,49760,49762,49788,49799,49801,49818,49837,49853,49854,49862,49868,49881,49893,49896,49908,49919,49931,49946,49947",NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://866ourvote.org/state/michigan/",4675,"DID VOTING RULES CHANGE IN YOUR STATE ? I am al I apply Voter ' Last Name VOTE HERE OFFICIAL ☆ ELECTION MAIL od byere US Postal Service A NON - PROFIT O US POSTAGE PAID San Diego County Registra Voter's choice GET ANSWERS PAID FOR BY PRIORITIES USA ."
2020,"a9fe6eab338ead42e893414b4431cdb679a8a0d5a17fde2a150d0b599afba28b","https://www.snap.com/political-ads/asset/fbd5ba393ae97515fbb8581ada14c5841db54cc3191798bae27a01c19a4634f7?mediaType=png","USD",1335,420188,"2020/10/24 16:42:28Z","2020/11/03 07:59:59Z","Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US",NA,"NextGen Climate Action Committee",NA,NA,NA,NA,NA,"18-35","united states","Florida,Maine,Arizona,Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Political News Watchers",NA,"Provided by Advertiser",NA,NA,NA,NA,NA,3269,"ROE v . WADE IS ON THE LINE STAND FOR THE SUPREME COURT PAID FOR BY NEXTGEN CLIMATE ACTION COMMITTEE ; NEXTGENAMERICA.ORG ; NOT AUTHORIZED BY ANY CANDIATE OR CANDIDATE'S COMMITTEE ."
2022,"b65b9db52d49e88613fecfc245c6163e2de973b9b04604c8c869c1bc4f1f8be2","https://www.snap.com/political-ads/asset/c0687c5cf0901fd0d818478cf20bf4ecd37712335cd723d0ebb87fd78484e4a1?mediaType=png","USD",801,182307,"2022/10/24 17:42:59Z","2022/11/01 06:59:00Z","SPM - LLC","US",NA,"Arizona Students' Association",NA,NA,NA,NA,NA,"18-28","united states",NA,NA,NA,NA,NA,NA,NA,NA,"85701,85705,85713,85716,85719,85281,85282,86001,86002,86011,86004",NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.azstudents.org/",5571,"MAKE A PLAN TO VOTE BY NOVEMBER 8TH"
2020,"53c1db62c2ac3079420e940a69de8d9b4283750677aa309dcba4215fd659e6f7","https://www.snap.com/political-ads/asset/4ce720af9b76c1769ea4c3097a921e39b249a46adf5cb66ce51ef40e0d445b1f?mediaType=png","USD",607,153727,"2020/09/28 17:57:44Z","2020/11/04 01:00:00Z","Do Big Things","PO Box 128,Mill Valley,94942,US","Supermajority","Supermajority PAC",NA,NA,NA,NA,"FEMALE","18+","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://supermajority.com/educationfund-voter-checklist/?utm_source=Snap&utm_medium=OM&utm_campaign=2020vbm&utm_content=om_aw_pr_20201010_snap-aw-VBMmichstatewide-dpost_brddems-mi_mailboxi1&source=om_aw_pr_20201010_snap-aw-VBMmichstatewide-dpost_brddems-mi_mailboxi1",1300,"VOTE SAFELY BY 11/3 RETURN YOUR BALLOT Paid for by Supermajority PAC , https://supermajority.com/pac/ . Not authorized by any candidate or candidate's committee ."
2020,"c28e97583b592e7f1efc412943dcc4e66e2f4ee55f51e69fc16b3f167c977438","https://www.snap.com/political-ads/asset/8fac0a3c05f9cbd55c7ed0693b9b16b845bb5fd4aec77725de94dea2e4d4193c?mediaType=png","USD",1972,728316,"2020/09/28 22:49:51Z","2020/11/03 22:00:00Z","Wavelength Strategy","US","Progress North Carolina","Progress North Carolina",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin Music Fans",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.ncvoter.org",2028,"IVOTED MAKE A | 20 | Choose your voting PLAN 20 method YOU DO NOT NEED AN ID TO REGISTER OR VOTE IN NORTH CAROLINA . VOTE BY MAIL You can request a ballot online . Deadline for requesting a ballot is Oct 27 . VOTE EARLY Vote at any early voting site in your county . You can also register and vote on the same day with proof of residency . Early Voting starts Oct 15 . VOTE ON ELECTION DAY Vote in person at your assigned polling location . find it at ncvoter.org Election day is Nov 3 ."
2020,"b76e84f7b30bd0424cd6696478efa0dec41946c70f76e5235e152230cfaae60d","https://www.snap.com/political-ads/asset/4c84dbb3454bc53410ff8a760636491aac676236e5fbd1ebc0ab3ac693fb7078?mediaType=png","USD",35,8829,"2020/10/19 05:00:00Z","2020/11/03 05:59:59Z","Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US","Democratic National Committee","Democratic National Committee",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,"latitude 46.557553999999996;longitude -87.40287000000001;radius 5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,NA,1414,"VOTE EARLY ON CAMPUS VOTE ★ BLUE Vote For Our Future MICHIGAN I'm an Early *** 20 MILLION BALLOTS CAST AND COUNTING VOTE BLUE 2020 ! Voter ! WE HAVE THE POWER PAID FOR BY THE DEMOCRATIC NATIONAL COMMITTEE , DEMOCRATS.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
2020,"ff7ffdf74b5560274a9672fa99c77150b04d8d93ab3cae6b8992d095ce696ab7","https://www.snap.com/political-ads/asset/d7c418b676c83304a4c91f9ab759f672684de01a9788817510564e695f855e4a?mediaType=png","USD",65,6608,"2020/02/06 05:04:22Z","2020/03/04 00:30:59Z","ACRONYM","US",NA,"ACRONYM",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://peoplespowergrab.civicengine.com/pledge?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ppg&utm_term=nc-ptv-v&utm_content=A753AAB1",3211,"MARCH 3 PLEDGE TO VOTERY SWIPE UP PRIMARY"
2024,"9744626fd3bea2d50a8df04bc12863b44cc9d1d8d7ae9fcc2f393905d7637c93","https://www.snap.com/political-ads/asset/0cbdb417e50f615ff73067ec365a04281074bb42c2905407e33c37296cc43335?mediaType=png","USD",9,1035,"2024/01/24 03:14:08Z","2024/02/06 04:59:59Z","Rising Tide Interactive LLC","1250 H St. NW,Washington,20005,US",NA,"Voto Latino",NA,NA,NA,NA,NA,"18-40","united states",NA,NA,NA,NA,NA,NA,NA,NA,"78558,78567,78592,78585,78565,78595,78584,78562,78557,78548,78560,78046,78576,78547,78536,78543,78579,78582,78588,79849,78040,79853,78589,78339,79927,78502,79905,78043,79907,78594,78852,78211,78341,79915,78599,78827,78349,78839,78342,78225,78542,78549,78067,78384,78590,78538,78041,79838,78521,78573,78237,75151,78045,78593,78545,78574,78591,78564,78522,78577,78561,78371,78361,78541,78352,78355,79845,78570,78526,78076,78353,78537,78359,78586,78520,78503,78226,79836,78042,78580,79903,78214,78019,78224,78860,78830,79835,79928,78405,78540,79901,77012,78369,78207,78853,78351,78344,78569,78535,78834,76164,79821,78516,79839,78375,77011,78376,78872,79930,77587,78501,78221,78566,78228,78539,78596,79936,78417,78416,78044,78332,78829,78061,78283,78563,78877,78559,78242,78357,78572,78014,77037,79730,77076,79772,77506,78583,79938,78523,78385,78201,78504,78406,78017,78550,78415,76106,78408,79718,78210,77017,75211,78333,78840,77547,78575,79780,79935,79925,77977,79719,78227,77093,78204,78073,78467,79855,78552,79013,78330,78553,79902,78380,78002,79932,79995,79735,77039,79009,78223,79766,77023,78391,79043,78069,77502,79904,78364,78050,78390,78264,78719,78801,79783,78363,77087,79917,78065,76115,79763,78343,78802,79104,77951,79996,78011,78012,78617,78387,78112,78409,78208,79924,78203,78881,78842,78269,79045,78238,79912,78102,79911,78370,78268,78252,78213,78052,78368,78246,77034,79027,78404,78427,78151,79997,77022,76932,79731,78059,79323,78278,78145,77020,79922,79035,77038,77013,79769,79913,78119,78245,77060,75217,77503,78407,77075,78235,75212,77015,78251,79415,78469,79359,78411,77530,77501,79346,79345,77029,79031,78222,78250,79064,76943,79745,79934,79331,77901,78202,75223,79760,79752,79764,79701,78118,78466,79832,75051,79072,76111,77049,78104,76950,79357,77249,79250,79761,78140,78212,79347,78389,79351,77990,76110,78656,77085,77061,79073,79843,78107,78744,75224,77988,79235,76711,75253,78410,79412,78270,79103,75493,78265,77086,77504,76903,78413,76940,77009,78886,79404,79041,79316,78578,75060,78616,79379,75220,75227,78254,78372,78147,79029,79411,78460,77453,77074,75208,79372,78468,78832,78146,77471,78943,78229,78412,75061,79343,78401,79355,79241,77520,78064,78837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://register.rockthevote.com/registrants/new?partner=37554&source=SNAP_TX_2024_VDL_OIZ&tracking=",7370,"Deadline rapidly approaching to register to vote in Texas Register to vote Swipe up"
2020,"d49f61e55b000a0cf61df2e5d5634c7da5278d4378c2dc9ba03ee3a05db89ff6","https://www.snap.com/political-ads/asset/9f0699b867f0f2fd312a4bbef4c06874f153756b996ec774f35ef2a13f225f76?mediaType=png","USD",1,495,"2020/10/27 18:00:00Z","2020/11/04 07:59:59Z","League of Women Voters of California","US",NA,"League of Women Voters of CA",NA,NA,NA,NA,NA,"18-24","united states",NA,NA,NA,NA,"latitude 37.996331999999995;longitude -121.3171095;radius 10.0",NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Collegiates,Hip-Hop Music Fans",NA,"Provided by Advertiser","en,es",NA,NA,NA,NA,2622,"THIS IS WHAT A PRO - JUSTICE VOTER LOOKS LIKE . USE THE SYSTEM TO BEAT THE SYSTEM GOVOTE LWV LEAGUE OF WOMEN VOTERS® OF CALIFORNIA"
2022,"d0378a78580985e89a3dae3e174ac8c90889c1c44409b9ad2eff26c67ba67591","https://www.snap.com/political-ads/asset/870f88a7239cd446ced4fa707633bfc37c9b40c5b670511a77e403baf1b13033?mediaType=png","USD",4467,709975,"2022/01/18 16:00:00Z","2022/02/01 04:59:59Z","Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"WI Alliance for Women's Health",NA,NA,NA,NA,"FEMALE","18-35","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Collegiates,Talk Show Fans,Vegans & Organic Foodies,Green Living Enthusiasts,Latin Music Fans,Soul & R&B Fans,Political News Watchers,Wellness & Healthy Lifestyle,Women's Lifestyle",NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.supportwomenshealth.org/thrive",4709,"Wisconsin Alliance for Women's Health Our Health . Our Lives . Our Future . ABORTION ACCESS IS AT - RISK IN WI WISCONSIN : OUR BODIES , LIVES , AND FUTURES"
2024,"38960fd525de1941a1e85f38b2e894a6798f41b076abd4c38bc55425a17c1a85","https://www.snap.com/political-ads/asset/b407b2db6fbbf17e658d6647497e2c89fc1596fb547074fa7bf539e01abec125?mediaType=png","USD",556,95433,"2024/11/05 02:50:31Z",NA,"Choose Life Marketing","US",NA,"Ascend Women's Center",NA,NA,NA,NA,"FEMALE","30-","united states",NA,NA,NA,NA,NA,NA,NA,NA,"28804,28805,28814,28815,28816,28801,28802,28803,28806,28810,28813,37601,37692,28770,28776,28757,28728,28704,28711,28701,28709,28715,28748,28738,28786,28785,28751,28716,37602,37614,37684,37605,37604,37690,37694,37615,37659,37681,37744,37745,37809,37810,37743,37616,37818,37641,37656,37711",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://go.ascendwomenscenter.org/unplanned-pregnancy-sc",7969,"ASCEND WOMEN'S CENTER POSITIVE FREAKING OUT ? WE CAN HELP"
2025,"d24442fba1c7422563c0f7d7265532bb743c89c60c73bd28303c0cf62eb32668","https://www.snap.com/political-ads/asset/711c0a01adcb863a9538f2da1524767ce8b7406e086998f5a315c8a1ab50c4ec?mediaType=png","USD",283,33135,"2025/09/02 19:30:31Z","2025/09/10 01:30:00Z","Seda Custom Design LLC","6048 Via Casitas,CARMICHAEL,95608,US","James Walkinshaw","DemsVote",NA,NA,NA,NA,"FEMALE","18-45","united states",NA,NA,NA,NA,"latitude 37.75714;longitude -75.62123;radius 5.0,latitude 36.78036;longitude -76.192085;radius 5.0,latitude 38.846266;longitude -77.306605;radius 5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.elections.virginia.gov/",8262,"VIRGINIA YOU HOLD THE POWER The Future IS FEMALE STRONG STAND UP AGAINST CORRUPT TRUMP United WE STAND STOP TRUMP'S DANGEROUS AGENDA STAND UP & VOTE JAMES WALKINSHAW FOR CONGRESS James stands for gender equality , women - owned businesses & DV survivors TUESDAY SEPT . 9 , 2025"
2021,"e3fd92114dd23d0dfca16a832a121f4c84a7710d7262098489189fd5a546d9f7","https://www.snap.com/political-ads/asset/75facf471a7e496e31741ed292872dba5a4d091cc0cef1c2d5f3ffc5ee8a296a?mediaType=png","USD",891,114805,"2021/08/31 14:45:25Z",NA,"Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US",NA,"Human Rights Campaign",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Political News Watchers",NA,NA,"en",NA,NA,NA,"web_view_url:https://act.hrc.org/page/88902/data/1?ea.tracking.id=dr_act_bpi_adinv_snp_stkrAug21",4031,"HUMAN RIGHTS CAMPAIGN Sign up to get your free Pride sticker from the Human Rights Campaign Pride HUMAN RIGHTS CAMPAIGN GET MINE"
2018,"ef6be28a3be48408c6f08b22bb405e518c57717198abc65e276c3992d27fe5bb","https://www.snap.com/political-ads/asset/6bfcd2d71d1a50bf43c64f4510b97231bc716db3accc1b539f00ec6d1b66aaf9?mediaType=png","USD",107,19452,"2018/10/28 17:58:01Z","2018/11/06 22:59:59Z","Mothership Strategies","1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",NA,"Progressive Turnout Project",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:http://votingmatters.org/",2,"ELECTION ALERT : ELECTION DAY IS TUES NOV 6 SWIPE UP TO CONFIRM YOUR POLLING PLACE IVOTED IVOTED PAID FOR BY PROGRESSIVE TURNOUT PROJECT"
2025,"6a0e2616cb6e53a14fb76bc729b2974644d29fa015f5599e895d7ff7c55f203d","https://www.snap.com/political-ads/asset/1708830b3206de7f21716ddc20c8d596bc5a663aeec05c3995abfcf90be98237?mediaType=png","USD",107,4360,"2025/04/14 07:00:58Z","2025/05/21 03:00:00Z","RIESTER Sonoran LLC","3344 E. Camelback Rd.,Phoenix,85018,US","Get Democracy Done","Clean Elections",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"86021",NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.azcleanelections.gov/may-20-2025-election/mohave?utm_source=Snapchat&utm_medium=Paid_Social&utm_campaign=May_2025_Elections",9045,"THINK LOCAL VOTE LOCAL MAY 20 ELECTION DAY MAY 20 ELECTION INFO CLEAN ELECTIONS"
2024,"33d70b18e378ee049cf8bb17b4896e9111ec9d2a0d482cb2344b51be3d9c741e","https://www.snap.com/political-ads/asset/f217db5c20574e356f52a114f3277507962671c353a238252c1ef983b4e53652?mediaType=png","USD",9210,1015293,"2024/10/21 23:11:19Z","2024/11/05 22:00:00Z","Direct Persuasion Group","US",NA,"Send the Vote",NA,NA,NA,NA,"MALE","18-35","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clubbers & Party People,Collegiates,Crypto Enthusiasts,Gamers,Investors & Entrepreneurs,Meme Watchers,Men's Lifestyle,Money Minders,News Watchers,Social Drinkers,Sports Fans,Techies & Gadget Fans,Adventure Seekers,Automotive Enthusiasts,Action & Thriller Genre Fans,Horror Genre Fans,Sci-fi & Fantasy Fans,Talk Show Fans,Fitness Enthusiasts,Burger Lovers,Candy & Sweets Lovers,Energy Drink Consumers,Fast Food Junkies,Pizza Lovers,Soft Drink Consumers,Fun Trivia & Quiz Fanatics,Math & Science Enthusiasts,Concert & Festival Goers,Country Music Fans,Hip-Hop Music Fans,Pop Music Fans,Rock Music Fans,New Phone Seekers,Automotive Shoppers,Big Box Shoppers,Discount & Thrifty Shoppers,Men's Fashion Shoppers,Luxury Shoppers,shp_22,shp_38,shp_34,shp_78,shp_83,shp_28,shp_39,shp_75,shp_79,shp_40,shp_80,shp_42,shp_122,shp_30,shp_123,shp_18,shp_76,shp_129,shp_74,shp_98,shp_19,shp_31,shp_7,shp_65,shp_24,shp_47,shp_95,shp_108,shp_107,shp_104,shp_89,shp_59,shp_70,shp_44,shp_96,shp_52,shp_94,shp_51,shp_57,shp_45,shp_91,shp_93,shp_119,shp_54,shp_49,shp_62,shp_66,shp_61,shp_102,shp_105,shp_63,shp_53,shp_48,shp_77,shp_126,shp_9,vac_7,vac_8,vac_12,vac_14,vac_54,vac_99,vac_103,vac_64,vac_96,vac_125,vac_137,vac_253,vac_168,vac_245,vac_181,vac_188,vac_193,vac_201,vac_206,vac_208,vac_216,vac_218,vac_219,vac_223,vac_227,vac_235,vac_239",NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://sendthevote.com?utm_medium=ad&utm_source=dp_snap&utm_campaign=gotvcomga_S9fomXUh",7989,"America if you don't vote . America if you do vote . PAID FOR BY SEND THE VOTE"
2020,"0258386ce8c48d6f9c0dc389f03b3fb7a3cac1ddebc29a20883c61ac416f68a7","https://www.snap.com/political-ads/asset/623d77413e61b488851c34198b855798b2855469e0f4820049ec827f66263589?mediaType=png","USD",31,6287,"2020/10/28 17:24:40Z","2020/11/03 22:59:59Z","Riveter Digital","US","Dave Koehler for Senate","Friends of Dave Koehler",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,"latitude 40.695479;longitude -89.592349;radius 6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,NA,2330,"Dave Koehler State Senate 46th District Democrat ED PAID FOR BY KOEHLER FOR SENATE"
2025,"8bc23c7834388609ecafbfa25cf71a3bb24f435fd508d3ec8cebfc411ba01433","https://www.snap.com/political-ads/asset/c3d0af1a820203b09eee2acd773ab89517162f99a9b2ad280365845800717d75?mediaType=png","USD",330,16938,"2025/12/02 16:09:57Z","2026/01/01 07:00:00Z","Islamic Relief USA","3655 Wheeler Ave,Alexandria,22304,US",NA,"Islamic Relief USA",NA,NA,NA,NA,NA,"22+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://irusa.org/sudan?c_src={{campaign.name}}&c_src2={{site_source_name}}&utm_source={{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{creative.name}}",9044,"ISLAMIC RELIEF ISLAMIC RELIEF USA SUDAN CAN'T BE IGNORED . RUSH YOUR DONATION"
2022,"a70dd99381ab24cd20ed6930fa62ebb8fe3332caa73059045eccaa793be60f68","https://www.snap.com/political-ads/asset/f15dfdb191af2e9641135a74022c07d2f58789d3b4083dc7dcd21c218294b4e0?mediaType=png","USD",800,161429,"2022/09/19 10:00:34Z","2022/10/17 03:59:00Z","Blue State Digital","101 Avenue of the Americas, 12th Floor,New York,10013,US",NA,"Climate Power",NA,NA,NA,NA,NA,"18-24","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://www.votefuture.org/",5734,"YOUNG The Inflation Reduction . IVOTED MADE VOTERS HISTORIC CLIMATE IVOTED ACTION HAPPEN IVOTED LET'S DO IT AGAIN IN 2022 . ORIO PAID FOR BY CLIMATE POWER"
2021,"0a9d0d1dc706ac7fd77ed0a976a626746e7c2a1d1d7edec0e79f99a2b7b6d2b7","https://www.snap.com/political-ads/asset/b8d32eee92cfed362747e6f89be591c7038ce722983ae04109ebd37a5471ee3d?mediaType=png","USD",6969,1779017,"2020/12/03 19:20:54Z",NA,"CHNGE","US",NA,"CHNGE",NA,NA,NA,NA,"FEMALE","30-","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://chnge.com/collections/ss21-sweats",4580,"TM CHNGE ™ CHNGÔ CHNGE CHNGE CHNGE CHNOS CHNGE CHNGE CHNOS CHNGE CHNGE CHNGE Limited quantities , available while supplies last ."
2024,"84790c112bea8a9cc0ba8d70ac83e432766f8e392f1c85a46a43fe10e990b472","https://www.snap.com/political-ads/asset/7d64dfabfbfb7cbe1a13c903c0aaefc26fa036f8da6e7f07df844e2e6944b314?mediaType=png","USD",776,80210,"2024/08/28 04:00:04Z","2024/10/08 03:59:00Z","Voter Formation Project","712 H St NE PMB 41,Washington,20002,US",NA,"Voter Formation Project",NA,NA,NA,NA,NA,"18+","united states","Arizona","Alabama,Alaska,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chat Fiction Enthusiasts,Crypto Enthusiasts,Console Gamers,PC Gamers,Money Minders,Parents & Family-Focused,Online Shoppers,Soccer Enthusiasts",NA,NA,"en",NA,NA,NA,"web_view_url:https://register.howtovote.guide?utm_source=snap&utm_brand=htv&utm_medium=paid-cnv&utm_campaign=24rg-rs-p1-if&utm_term=az-l-en-vlalint&utm_content=VFPT89YU7TX",7896,"Arizona : Register to vote now howtovote PAID FOR BY VOTER FORMATION PROJECT"
2020,"33c9eadbeb953b7ca9f42fd13ca442fffc1f7062a4527d9aec919f54ae9c61e8","https://www.snap.com/political-ads/asset/db20618dc908c1c1e58f0d578fcdd8c0a40ef6abc0cba07debd77069a7042699?mediaType=png","USD",2232,1396271,"2020/06/11 22:02:38Z",NA,"Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18-45","united states",NA,NA,NA,NA,NA,NA,NA,NA,"68007,68010,68022,68028,68046,68059,68064,68069,68102,68104,68105,68106,68107,68108,68110,68111,68112,68114,68116,68117,68118,68122,68123,68124,68127,68128,68130,68131,68132,68133,68134,68135,68136,68137,68138,68142,68144,68147,68152,68154,68157,68164,68178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://vr.rockthevote.com/registrants/new?partner=38471&source=CK-VPC-OVR20-SC-RTV.C01-NE-LALPIXEL-BO-18.45p-C01_T01_P01",3287,"SWIPE TO REGISTER TO VOTE SEAL OF THE EQUALITY BEFORE GREAT THE LAW : | : | OF MARCH 1 ST 1867 7 NEBRASK"
